id,true_label,noaug_pred,aug_pred,noaug_correct,aug_correct,noaug_invalid,aug_invalid,outcome,invalid_transition,retrieved_id_noaug,retrieved_id_aug,similarity_noaug,similarity_aug
test_02199,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_05615,aug_train_01021_1,0.6781519651412964,0.6876182556152344
test_02200,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_01060,train_01060,0.6999642848968506,0.6999642848968506
test_02201,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_02596,aug_train_05302_0,0.663732647895813,0.7507538795471191
test_02202,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_02337,train_02337,0.6548135280609131,0.654813289642334
test_02203,Normal,Anxiety,Anxiety,False,False,False,False,both_wrong,valid_to_valid,train_01967,train_01967,0.2777768075466156,0.2777768075466156
test_02204,Depression,INVALID,INVALID,False,False,True,True,both_wrong,invalid_to_invalid,train_05353,train_05353,0.5543701648712158,0.5543700456619263
test_02205,Normal,Anxiety,Anxiety,False,False,False,False,both_wrong,valid_to_valid,train_04235,train_04235,0.6088774800300598,0.6088773608207703
test_02206,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_05720,train_05720,0.4448143243789673,0.44481420516967773
test_02207,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_05835,train_05835,0.5576009750366211,0.5576009750366211
test_02208,Normal,Normal,Anxiety,True,False,False,False,noaug_only_correct,valid_to_valid,train_02453,aug_train_02766_1,0.5035555362701416,0.5275137424468994
test_02209,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_03140,train_03140,0.6166503429412842,0.6166502833366394
test_02210,Anxiety,Anxiety,Bipolar,True,False,False,False,noaug_only_correct,valid_to_valid,train_00111,aug_train_00111_1,0.6061544418334961,0.6716825366020203
test_02211,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_02260,aug_train_02180_1,0.5673955678939819,0.640590250492096
test_02212,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_04249,train_04249,0.6634851098060608,0.663485050201416
test_02213,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_05741,train_05741,0.37618112564086914,0.37618112564086914
test_02214,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_03082,aug_train_03082_1,0.7583916187286377,0.81120365858078
test_02215,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_05506,train_05506,0.6251198053359985,0.6251199245452881
test_02216,Normal,Depression,Depression,False,False,False,False,both_wrong,valid_to_valid,train_01131,aug_train_01131_1,0.29493942856788635,0.3324284553527832
test_02217,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_00368,aug_train_03366_0,0.7708031535148621,0.7761334180831909
test_02218,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_00655,train_00655,0.5522948503494263,0.552294909954071
test_02219,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_01268,train_01268,0.6257930397987366,0.6257929801940918
test_02220,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_00887,train_00887,0.7152776718139648,0.7152777314186096
test_02221,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_00602,train_00602,0.7367451786994934,0.7367452383041382
test_02222,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_00033,train_00033,0.7021478414535522,0.7021478414535522
test_02223,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_01104,aug_train_00736_1,0.3193556070327759,0.3632621765136719
test_02224,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_03788,train_03788,0.6776806712150574,0.6776806116104126
test_02225,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_02985,aug_train_05864_0,0.6374087333679199,0.6716704368591309
test_02226,Depression,INVALID,INVALID,False,False,True,True,both_wrong,invalid_to_invalid,train_04866,aug_train_00383_0,0.5207227468490601,0.5483274459838867
test_02227,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_04031,train_04031,0.6725224256515503,0.6725225448608398
test_02228,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_05180,train_05180,0.5176818370819092,0.5176818370819092
test_02229,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_04651,aug_train_01822_0,0.5289866328239441,0.5349026918411255
test_02230,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_01560,aug_train_00812_1,0.38490355014801025,0.4035951495170593
test_02231,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_03776,train_03776,0.7972503900527954,0.7972503304481506
test_02232,Normal,Anxiety,Anxiety,False,False,False,False,both_wrong,valid_to_valid,train_05060,aug_train_05060_0,0.3902472257614136,0.4553455710411072
test_02233,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_04836,train_04836,0.8558416962623596,0.8558416366577148
test_02234,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_03322,train_03322,0.5021026730537415,0.502102792263031
test_02235,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_05508,train_05508,0.7481998205184937,0.7481997609138489
test_02236,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_03520,aug_train_01797_1,0.6801407337188721,0.691054105758667
test_02237,Depression,Depression,Bipolar,True,False,False,False,noaug_only_correct,valid_to_valid,train_00609,aug_train_00102_1,0.5518063306808472,0.5843050479888916
test_02238,Anxiety,Anxiety,Depression,True,False,False,False,noaug_only_correct,valid_to_valid,train_05136,aug_train_05179_0,0.5426619052886963,0.6090946197509766
test_02239,Anxiety,Normal,Normal,False,False,False,False,both_wrong,valid_to_valid,train_03522,train_03522,0.4358745515346527,0.4358745813369751
test_02240,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_02487,aug_train_04067_1,0.367073655128479,0.4276459217071533
test_02241,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_03056,train_03056,0.5347672700881958,0.5347673892974854
test_02242,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_02270,train_02270,0.7469824552536011,0.7469825744628906
test_02243,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_05621,aug_train_02082_0,0.698695719242096,0.705553412437439
test_02244,Bipolar,INVALID,INVALID,False,False,True,True,both_wrong,invalid_to_invalid,train_01001,train_01001,0.8212058544158936,0.8212058544158936
test_02245,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_02486,train_02486,0.5182901620864868,0.5182901620864868
test_02246,Normal,Anxiety,Anxiety,False,False,False,False,both_wrong,valid_to_valid,train_00120,train_00120,0.6622409820556641,0.6622412204742432
test_02247,Depression,Anxiety,Anxiety,False,False,False,False,both_wrong,valid_to_valid,train_04483,train_04483,0.7368278503417969,0.7368277311325073
test_02248,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_01169,train_01169,0.8119841814041138,0.8119841814041138
test_02249,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_03194,train_03194,0.6215301752090454,0.621530294418335
test_02250,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_01892,train_01892,0.3164430260658264,0.3164430260658264
test_02251,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_02244,aug_train_02244_0,0.43422240018844604,0.45048338174819946
test_02252,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_01617,train_01617,0.695746660232544,0.695746660232544
test_02253,Normal,INVALID,Depression,False,False,True,False,both_wrong,invalid_to_valid,train_00151,aug_train_04965_1,0.3813783526420593,0.4104461967945099
test_02254,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_05494,aug_train_05494_0,0.6905138492584229,0.7051931619644165
test_02255,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_03194,aug_train_02951_1,0.6069854497909546,0.6332567930221558
test_02256,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_01570,train_01570,0.7755532264709473,0.7755533456802368
test_02257,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_03032,train_03032,0.7133429646492004,0.7133430242538452
test_02258,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_03165,train_03165,0.44534561038017273,0.4453456401824951
test_02259,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_00169,train_00169,0.5356128215789795,0.535612940788269
test_02260,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_02876,train_02876,0.7155414819717407,0.7155417203903198
test_02261,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_04717,aug_train_03125_0,0.719099760055542,0.7788125276565552
test_02262,Bipolar,Bipolar,Anxiety,True,False,False,False,noaug_only_correct,valid_to_valid,train_02802,aug_train_05703_0,0.4240185618400574,0.43269479274749756
test_02263,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_00639,aug_train_03906_1,0.635593593120575,0.6423569917678833
test_02264,Depression,Bipolar,Bipolar,False,False,False,False,both_wrong,valid_to_valid,train_03560,train_03560,0.48474401235580444,0.484744131565094
test_02265,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_03988,aug_train_05627_1,0.6493765711784363,0.7305382490158081
test_02266,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_02957,train_02957,0.8184977769851685,0.8184976577758789
test_02267,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_05656,train_05656,0.6574822664260864,0.6574822664260864
test_02268,Depression,Normal,Anxiety,False,False,False,False,both_wrong,valid_to_valid,train_05305,aug_train_04266_0,0.5749501585960388,0.594750165939331
test_02269,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_05459,aug_train_05459_1,0.640700101852417,0.6601942777633667
test_02270,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_00237,train_00237,0.6935242414474487,0.6935243606567383
test_02271,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_02946,aug_train_00697_1,0.682253897190094,0.7145796418190002
test_02272,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_01405,train_01405,0.5145061016082764,0.5145061016082764
test_02273,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_04707,train_04707,0.40589287877082825,0.4058929681777954
test_02274,Depression,Bipolar,Anxiety,False,False,False,False,both_wrong,valid_to_valid,train_04336,aug_train_03238_0,0.6755577325820923,0.7146567106246948
test_02275,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_01557,train_01557,0.7902374267578125,0.790237307548523
test_02276,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_01843,train_01843,0.6686825752258301,0.6686825752258301
test_02277,Normal,Normal,Bipolar,True,False,False,False,noaug_only_correct,valid_to_valid,train_01788,aug_train_01801_0,0.42549043893814087,0.4920893609523773
test_02278,Depression,INVALID,INVALID,False,False,True,True,both_wrong,invalid_to_invalid,train_01151,train_01151,0.6078648567199707,0.6078647375106812
test_02279,Depression,INVALID,Depression,False,True,True,False,aug_only_correct,invalid_to_valid,train_03229,aug_train_04582_0,0.6680927276611328,0.7341270446777344
test_02280,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_00464,train_00464,0.6875719428062439,0.68757164478302
test_02281,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_01096,aug_train_02184_1,0.6611090898513794,0.7108698487281799
test_02282,Bipolar,Normal,Anxiety,False,False,False,False,both_wrong,valid_to_valid,train_01789,aug_train_01891_0,0.46615391969680786,0.4983271360397339
test_02283,Bipolar,Depression,Depression,False,False,False,False,both_wrong,valid_to_valid,train_00055,train_00055,0.6741805672645569,0.6741807460784912
test_02284,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_00387,aug_train_00387_0,0.7092862725257874,0.754713773727417
test_02285,Normal,Depression,Anxiety,False,False,False,False,both_wrong,valid_to_valid,train_03073,aug_train_04991_0,0.311836838722229,0.3193134665489197
test_02286,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_03455,aug_train_03455_1,0.828134298324585,0.8420870304107666
test_02287,Normal,Anxiety,Anxiety,False,False,False,False,both_wrong,valid_to_valid,train_01449,train_01449,0.5487606525421143,0.5487606525421143
test_02288,Depression,INVALID,Depression,False,True,True,False,aug_only_correct,invalid_to_valid,train_03835,aug_train_02473_1,0.6932065486907959,0.7053200006484985
test_02289,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_04249,train_04249,0.6861252784729004,0.6861252784729004
test_02290,Normal,INVALID,INVALID,False,False,True,True,both_wrong,invalid_to_invalid,train_01821,train_01821,0.327690988779068,0.3276909291744232
test_02291,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_04826,aug_train_03352_0,0.597273051738739,0.6185396909713745
test_02292,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_02241,train_02241,0.6836481094360352,0.6836482286453247
test_02293,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_03857,aug_train_03120_1,0.6596074104309082,0.7117486000061035
test_02294,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_03268,aug_train_03268_1,0.5445984601974487,0.5793368816375732
test_02295,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_01523,train_01523,0.3685784935951233,0.3685785233974457
test_02296,Depression,Depression,Anxiety,True,False,False,False,noaug_only_correct,valid_to_valid,train_01678,aug_train_03628_1,0.48636072874069214,0.5254706144332886
test_02297,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_03425,train_03425,0.8109138607978821,0.8109140992164612
test_02298,Normal,INVALID,INVALID,False,False,True,True,both_wrong,invalid_to_invalid,train_04688,aug_train_00313_1,0.3698348104953766,0.44080930948257446
test_02299,Bipolar,INVALID,INVALID,False,False,True,True,both_wrong,invalid_to_invalid,train_00366,train_00366,0.6057174205780029,0.6057175397872925
test_02300,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_02350,train_02350,0.6553598642349243,0.6553596258163452
test_02301,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_05266,train_05266,0.7217141389846802,0.7217141389846802
test_02302,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_00466,train_00466,0.5571458339691162,0.557145893573761
test_02303,Normal,Anxiety,Normal,False,True,False,False,aug_only_correct,valid_to_valid,train_02230,aug_train_02527_0,0.306951642036438,0.3972710967063904
test_02304,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_00865,train_00865,0.68544602394104,0.68544602394104
test_02305,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_01988,train_01988,0.6841505765914917,0.6841505765914917
test_02306,Depression,Bipolar,Depression,False,True,False,False,aug_only_correct,valid_to_valid,train_00731,aug_train_03471_0,0.7495030164718628,0.7807672023773193
test_02307,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_02769,aug_train_00252_1,0.39478829503059387,0.41818857192993164
test_02308,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_01790,train_01790,0.6528792381286621,0.6528792381286621
test_02309,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_02457,aug_train_01558_0,0.6410269737243652,0.6555929183959961
test_02310,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_01383,train_01383,0.6900370121002197,0.6900370121002197
test_02311,Depression,Depression,Bipolar,True,False,False,False,noaug_only_correct,valid_to_valid,train_04697,aug_train_01394_1,0.660212516784668,0.6782338619232178
test_02312,Bipolar,Depression,Bipolar,False,True,False,False,aug_only_correct,valid_to_valid,train_01433,aug_train_04314_1,0.7752290964126587,0.7769720554351807
test_02313,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_05157,train_05157,0.5232770442962646,0.5232770442962646
test_02314,Normal,Depression,Anxiety,False,False,False,False,both_wrong,valid_to_valid,train_04218,aug_train_02316_0,0.42151832580566406,0.4351654052734375
test_02315,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_01003,aug_train_00486_1,0.5540142059326172,0.5666861534118652
test_02316,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_05646,train_05646,0.7338889837265015,0.7338888049125671
test_02317,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_02330,train_02330,0.7447671294212341,0.7447671890258789
test_02318,Bipolar,Depression,Bipolar,False,True,False,False,aug_only_correct,valid_to_valid,train_01698,aug_train_05864_0,0.5876204371452332,0.6233575344085693
test_02319,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_01168,train_01168,0.5844724178314209,0.58447265625
test_02320,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_03321,train_03321,0.3325316309928894,0.33253154158592224
test_02321,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_00992,aug_train_00992_1,0.4701865315437317,0.49056828022003174
test_02322,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_01247,train_01247,0.8083695769309998,0.8083693385124207
test_02323,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_03036,aug_train_00273_1,0.5073261260986328,0.5592703819274902
test_02324,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_00963,aug_train_00525_0,0.6359808444976807,0.6679377555847168
test_02325,Bipolar,Bipolar,Normal,True,False,False,False,noaug_only_correct,valid_to_valid,train_04028,aug_train_02800_1,0.6356692314147949,0.6987482905387878
test_02326,Bipolar,Anxiety,Anxiety,False,False,False,False,both_wrong,valid_to_valid,train_00341,train_00341,0.6061351299285889,0.6061351895332336
test_02327,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_04487,aug_train_00237_0,0.7946045398712158,0.7984199523925781
test_02328,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_05777,aug_train_04943_1,0.6087734699249268,0.6876703500747681
test_02329,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_05019,train_05019,0.4915841817855835,0.4915841221809387
test_02330,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_05582,train_05582,0.8290170431137085,0.8290170431137085
test_02331,Depression,Bipolar,Bipolar,False,False,False,False,both_wrong,valid_to_valid,train_05915,aug_train_05915_0,0.5098000764846802,0.5422359108924866
test_02332,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_03179,aug_train_03179_0,0.7678500413894653,0.7837375402450562
test_02333,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_02814,aug_train_02814_1,0.6797927618026733,0.6887869834899902
test_02334,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_04259,aug_train_01996_0,0.7410703897476196,0.7638489603996277
test_02335,Depression,Depression,Bipolar,True,False,False,False,noaug_only_correct,valid_to_valid,train_03912,aug_train_00265_1,0.6751998066902161,0.7109370231628418
test_02336,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_01738,aug_train_01738_1,0.3479679226875305,0.4035843014717102
test_02337,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_02292,aug_train_01284_0,0.5773298740386963,0.6232858300209045
test_02338,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_05108,aug_train_03661_1,0.5698334574699402,0.5828660130500793
test_02339,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_05872,aug_train_05872_1,0.7043210864067078,0.736812949180603
test_02340,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_05551,aug_train_04303_0,0.557894229888916,0.561791181564331
test_02341,Normal,Normal,Anxiety,True,False,False,False,noaug_only_correct,valid_to_valid,train_05564,aug_train_01917_1,0.3765345811843872,0.4825785160064697
test_02342,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_02889,aug_train_02694_1,0.3811359405517578,0.406323105096817
test_02343,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_00133,aug_train_00133_1,0.6439741849899292,0.6953242421150208
test_02344,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_03867,train_03867,0.6093082427978516,0.6093081831932068
test_02345,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_04140,aug_train_02668_1,0.3958929777145386,0.49805742502212524
test_02346,Anxiety,Bipolar,Anxiety,False,True,False,False,aug_only_correct,valid_to_valid,train_01169,aug_train_03990_0,0.682548999786377,0.7024778127670288
test_02347,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_03127,aug_train_01890_1,0.5334520936012268,0.5421589612960815
test_02348,Normal,INVALID,INVALID,False,False,True,True,both_wrong,invalid_to_invalid,train_05124,train_05124,0.427812784910202,0.4278128147125244
test_02349,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_00627,aug_train_00900_1,0.3201863765716553,0.35546672344207764
test_02350,Normal,Depression,Depression,False,False,False,False,both_wrong,valid_to_valid,train_04023,train_04023,0.45348966121673584,0.45348966121673584
test_02351,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_05594,aug_train_03178_0,0.5418028831481934,0.5476033687591553
test_02352,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_05437,aug_train_00811_1,0.6610759496688843,0.7507532835006714
test_02353,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_05668,aug_train_04820_1,0.7566954493522644,0.7783769369125366
test_02354,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_03251,train_03251,0.6841857433319092,0.6841856241226196
test_02355,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_05781,train_05781,0.7477830648422241,0.747782826423645
test_02356,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_04034,aug_train_04034_1,0.7475776672363281,0.7547186017036438
test_02357,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_04619,train_04619,0.7622726559638977,0.7622726559638977
test_02358,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_01910,train_01910,0.5157047510147095,0.5157046318054199
test_02359,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_01767,train_01767,0.7360817193984985,0.736081600189209
test_02360,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_05757,aug_train_02548_1,0.32340288162231445,0.3984193503856659
test_02361,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_05645,aug_train_03437_1,0.4954177737236023,0.5272762775421143
test_02362,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_04429,aug_train_05980_0,0.4189930558204651,0.4275960922241211
test_02363,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_03326,train_03326,0.75007164478302,0.7500715255737305
test_02364,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_02067,aug_train_01369_0,0.24428372085094452,0.322171688079834
test_02365,Normal,Bipolar,Bipolar,False,False,False,False,both_wrong,valid_to_valid,train_01481,aug_train_01481_0,0.5398883819580078,0.6045548915863037
test_02366,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_01183,train_01183,0.7280858159065247,0.7280857563018799
test_02367,Depression,Anxiety,Anxiety,False,False,False,False,both_wrong,valid_to_valid,train_05325,train_05325,0.6475126147270203,0.6475127339363098
test_02368,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_04064,aug_train_03434_1,0.45579612255096436,0.4752020835876465
test_02369,Depression,INVALID,INVALID,False,False,True,True,both_wrong,invalid_to_invalid,train_01455,train_01455,0.5109812617301941,0.5109812021255493
test_02370,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_05035,train_05035,0.7592886090278625,0.7592886686325073
test_02371,Depression,Depression,Bipolar,True,False,False,False,noaug_only_correct,valid_to_valid,train_00922,aug_train_03045_0,0.5096291303634644,0.5222491025924683
test_02372,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_03149,aug_train_05881_1,0.25395965576171875,0.2584180533885956
test_02373,Bipolar,Bipolar,Anxiety,True,False,False,False,noaug_only_correct,valid_to_valid,train_02943,aug_train_03384_1,0.6067641973495483,0.6939657926559448
test_02374,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_04720,aug_train_04720_1,0.7857466340065002,0.7890441417694092
test_02375,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_02288,train_02288,0.730981707572937,0.7309818267822266
test_02376,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_03949,aug_train_02304_0,0.721847653388977,0.7470837831497192
test_02377,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_04036,train_04036,0.8146374821662903,0.8146377205848694
test_02378,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_05274,train_05274,0.8085212111473083,0.8085208535194397
test_02379,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_05834,train_05834,0.6085275411605835,0.608527421951294
test_02380,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_03879,aug_train_03879_1,0.7359305620193481,0.7369307279586792
test_02381,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_04483,train_04483,0.6822559833526611,0.6822560429573059
test_02382,Anxiety,INVALID,INVALID,False,False,True,True,both_wrong,invalid_to_invalid,train_02359,aug_train_02715_0,0.43103519082069397,0.525391161441803
test_02383,Bipolar,Bipolar,Normal,True,False,False,False,noaug_only_correct,valid_to_valid,train_03893,aug_train_04078_1,0.4551335573196411,0.49268993735313416
test_02384,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_03676,train_03676,0.4433496296405792,0.44334954023361206
test_02385,Bipolar,Normal,Anxiety,False,False,False,False,both_wrong,valid_to_valid,train_00832,aug_train_05901_0,0.42020222544670105,0.4305161237716675
test_02386,Normal,Anxiety,Anxiety,False,False,False,False,both_wrong,valid_to_valid,train_01891,train_01891,0.3870355486869812,0.3870355486869812
test_02387,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_05937,aug_train_05937_1,0.34804877638816833,0.38351184129714966
test_02388,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_02896,aug_train_01660_1,0.6466577649116516,0.666334331035614
test_02389,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_00456,aug_train_00767_1,0.8358571529388428,0.85364830493927
test_02390,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_05087,train_05087,0.7194777727127075,0.7194777131080627
